id,chapter_id,chapter_title,course_title,order_index,content_type,question,explanation
829b4477-7ac3-493f-8aa1-ba1b9f0a428e,4bf059dc-9f0e-43bd-ab9c-a8e3412166a6,고관절 내전근과 대퇴사두근,하지 근육,2,lesson,봉공근과 대퇴사두근 (교재 p.151-152),"봉공근 (Sartorius) — 교재 p.151:
  O: 전상장골극(ASIS)
  I: 경골 내측상부(Pes anserinus 일부)
  A: 고관절 굴곡+외전+외회전, 슬관절 굴곡+내회전
  ('재봉사 근육' — 인체에서 가장 긴 근육, 다리를 꼬는 동작에 사용)

대퇴사두근 (Quadriceps femoris) — 교재 p.152, 4개:
① 대퇴직근 (Rectus femoris): O=AIIS (유일하게 고관절도 지남)
② 내측광근 (Vastus medialis): O=조선 내측
③ 외측광근 (Vastus lateralis): O=조선 외측+대전자
④ 중간광근 (Vastus intermedius): O=대퇴골 전면

I(공통): 경골조면(via 슬개건)
A: 대퇴직근=고관절 굴곡+슬관절 신전(모두), 나머지 3개=슬관절 신전만"
98ecfb1f-e360-4b7c-bca7-4ca88ecd982f,4bf059dc-9f0e-43bd-ab9c-a8e3412166a6,고관절 내전근과 대퇴사두근,하지 근육,3,quiz,봉공근(Sartorius)은 고관절 내전근(Hip adductor)에 속한다.,교재 p.151: 봉공근의 작용은 고관절 굴곡+외전(Abduction)+외회전입니다. 내전(Adduction)이 아닌 외전근입니다. 이름과 위치(대퇴 내측을 지나감) 때문에 내전근으로 오해하기 쉬우나 실제로는 외전근입니다.
f967e459-7c0e-45bb-8da5-4483a674357e,4bf059dc-9f0e-43bd-ab9c-a8e3412166a6,고관절 내전근과 대퇴사두근,하지 근육,4,quiz,대퇴사두근 4개 중 유일하게 고관절 굴곡(Hip flexion)에도 관여하는 근육은?,교재 p.152: 대퇴직근(Rectus femoris)은 O=AIIS(전하장골극)로 고관절 위쪽에서 기시하여 고관절을 지나갑니다. 따라서 Action에 Hip flexion(RF만 해당)이 포함됩니다. 나머지 3개 광근은 대퇴골에서만 기시하여 Knee extension만 담당합니다.
ecca2758-d04f-4858-ad05-c3ce5d9a60ea,4bf059dc-9f0e-43bd-ab9c-a8e3412166a6,고관절 내전근과 대퇴사두근,하지 근육,5,exam,Hip adductor (고관절 내전근)를 모두 고르시오.,"교재 p.147-150: 고관절 내전근 = 치골근, 대내전근, 장내전근, 단내전근, 소내전근, 박근. 보기 중 a(단내전근), b(장내전근), d(박근)는 내전근입니다. c(봉공근/Sartorius)는 교재 p.151에서 외전근(Abduction)으로 명시되어 내전근이 아닙니다."
f7a038a8-f1ba-43cc-90fd-7c915ce0fdd1,8d123e29-7999-4833-b497-854816841e9f,햄스트링과 하퇴 근육,하지 근육,1,lesson,햄스트링 3근 (교재 p.153-155),"햄스트링(Hamstring)은 대퇴 후면의 3개 근육입니다.

대퇴이두근 (Biceps femoris) — 교재 p.153:
  O 장두: 좌골결절 / O 단두: 대퇴골조선
  I: 비골두(Fibula head)
  A: 고관절 신전, 슬관절 굴곡

반막양근 (Semimembranosus) — 교재 p.154:
  O: 좌골결절
  I: 경골 내측과 후면
  A: 고관절 신전, 슬관절 굴곡

반건양근 (Semitendinosus) — 교재 p.155:
  O: 좌골결절
  I: 거위발건(Pes anserinus)
  A: 고관절 신전, 슬관절 굴곡+내회전(굴곡 시)"
5bd5b026-6132-46d2-833a-942b83a3b584,8d123e29-7999-4833-b497-854816841e9f,햄스트링과 하퇴 근육,하지 근육,2,lesson,하퇴삼두근: 비복근과 가자미근 (교재 p.156),"하퇴삼두근(Triceps surae) = 비복근 + 가자미근

비복근 (Gastrocnemius) — 교재 p.156:
  O: 대퇴골 내측상과(내측두) + 외측상과(외측두)
  I: 아킬레스건(Achilles tendon)
  A: 슬관절 굴곡, 발목관절 저측굴곡

가자미근 (Soleus) — 교재 p.156:
  O: 후방 비골두, 비골체, 경골의 넙치선
  I: 아킬레스건
  A: 발목관절 저측굴곡 (슬관절 관여 없음!)"
82f00a12-af68-43e8-9a87-99c4b30ae4b3,8d123e29-7999-4833-b497-854816841e9f,햄스트링과 하퇴 근육,하지 근육,3,lesson,슬와근 Popliteus (교재 p.157),"슬와근 (Popliteus) — 교재 p.157:

기시 (Origin): 대퇴골 외측과(Lateral condyle of femur)
정지 (Insertion): 경골의 후면 근위부(Posterior proximal tibial shaft)
작용 (Action): 경골을 내회전하여, 슬관절 굴곡을 시작하게 한다

무릎 뒤쪽 오금(Popliteal fossa)에 위치하는 작은 심부 근육입니다."
8dbfa52a-327d-4477-9104-3152bc662d1d,8d123e29-7999-4833-b497-854816841e9f,햄스트링과 하퇴 근육,하지 근육,4,quiz,가자미근(Soleus)은 비복근(Gastrocnemius)과 달리 슬관절 움직임에 관여하지 않는다.,"교재 p.156: 가자미근은 비골·경골에서 기시하여 무릎을 지나지 않으므로 슬관절 움직임과 무관하며, 발목관절 저측굴곡만 담당합니다. 비복근은 대퇴골에서 기시하여 무릎을 지나므로 슬관절 굴곡에도 관여합니다."
7cbf5f6c-45ef-44ec-abaf-55a75c8ffab3,8d123e29-7999-4833-b497-854816841e9f,햄스트링과 하퇴 근육,하지 근육,5,quiz,햄스트링 3근의 공통 Action은?,"교재 p.153-155: 대퇴이두근, 반막양근, 반건양근 모두 공통적으로 '고관절 신전(Hip extension), 슬관절 굴곡(Knee flexion)'을 Action으로 가집니다."
9472330b-9190-49be-a282-aa8948b12073,8d123e29-7999-4833-b497-854816841e9f,햄스트링과 하퇴 근육,하지 근육,6,exam,다음 근육의 이름은 무엇이고 어떤 움직임을 만들어 내는가?,"교재 p.156: 가자미근(Soleus)은 비골·경골에서 기시(무릎 아래)하여 발목관절 저측굴곡(Plantar flexion)만 담당합니다. Knee extension은 가자미근·비복근 어느 쪽도 담당하지 않는 대퇴사두근의 기능이므로 보기 1,2는 틀립니다."
092393e9-95c5-4f3f-918b-c7eb0db9b738,c42d3012-1506-40b6-9b17-f3e8c0fe566b,발목 근육,하지 근육,1,lesson,전경골근과 후경골근 (교재 p.158),"전경골근 (Tibialis anterior) — 교재 p.158:
  O: 경골의 외측, 골간막
  I: 제1중족골 기저부, 제1(내측)설상골
  A: 발목관절 배측굴곡(Dorsiflexion), 내번(Inversion)

후경골근 (Tibialis posterior) — 교재 p.158:
  O: 경골과 비골의 후면, 골간막
  I: 주상골, 족근골, 중족골 기저부
  A: 발목관절 저측굴곡(Plantar flexion), 내번(Inversion)"
a1142dd8-2755-404c-8160-1c705777232b,c42d3012-1506-40b6-9b17-f3e8c0fe566b,발목 근육,하지 근육,2,lesson,비골근군: 장비골근과 단비골근 (교재 p.159),"단비골근 (Fibularis brevis) — 교재 p.159:
  O: 비골 원위부 표면 외측 2/3
  I: 제5중족골 조면
  A: 발목관절 저측굴곡, 외번(Eversion)

장비골근 (Fibularis longus) — 교재 p.159:
  O: 비골두, 비골 근위부 표면 외측 2/3
  I: 내측설상골, 제1중족골
  A: 발목관절 저측굴곡, 외번 + 아치 서포트(Arch support)"
b5dd023e-8fa6-4ed7-854f-7f6753d95a33,c42d3012-1506-40b6-9b17-f3e8c0fe566b,발목 근육,하지 근육,3,quiz,전경골근(Tibialis anterior)과 후경골근(Tibialis posterior)은 모두 내번(Inversion)을 만든다.,"교재 p.158: 전경골근 A=배측굴곡+내번, 후경골근 A=저측굴곡+내번. 두 근육 모두 내번(Inversion)을 공통으로 만듭니다. 배측/저측굴곡은 반대이지만 내번은 같습니다."
77499c30-e78b-4267-8116-08f6cf884a2d,c42d3012-1506-40b6-9b17-f3e8c0fe566b,발목 근육,하지 근육,4,quiz,장비골근(Fibularis longus)의 Action으로 올바른 것은?,"교재 p.159: 장비골근 Action = 발목관절 저측굴곡(Plantar flexion), 외번(Eversion) + 아치 서포트. 비골근군은 모두 외번을 담당하며, 전/후경골근(내번)과 대조됩니다."
837a67f4-596d-4fca-9930-dff5b0d56119,c42d3012-1506-40b6-9b17-f3e8c0fe566b,발목 근육,하지 근육,5,exam,후경골근(Tibialis posterior)의 정지(Insertion)로 올바른 것은?,"교재 p.158: 후경골근 I = 주상골(Navicular), 족근골(Tarsal bone), 중족골 기저부(Base of metatarsal bone). 여러 뼈에 걸쳐 넓게 부착하여 발의 내측 아치를 강력하게 지지합니다. 보기 1은 단비골근, 보기 2는 전경골근의 정지점."
84ae5ec2-7472-49dd-b964-68616c582d39,c42d3012-1506-40b6-9b17-f3e8c0fe566b,발목 근육,하지 근육,6,exam,후경골근(Tibialis posterior)의 약화는 평발(Flat foot)의 주요 원인 중 하나이다.,"후경골근은 주상골, 족근골, 중족골 기저부에 넓게 부착하여 발의 내측 종아치(Medial longitudinal arch)를 강력하게 지지합니다. 이 근육이 약화되거나 손상되면 아치가 무너져 평발(Flat foot, 후경골근 기능부전증) 상태가 발생할 수 있습니다."
